# Instance: p_25.dat
# Objective value: 29399
x[21,81] 0
x[21,82] 0
x[21,83] 0
x[21,84] 0
x[21,85] 0
x[21,86] 0
x[21,87] 0
x[21,88] 0
x[21,89] 0
x[21,90] 0
x[21,91] 0
x[21,92] 0
x[21,93] 0
x[21,94] 0
x[21,95] 0
x[21,96] 0
x[21,97] 0
x[21,98] 0
x[21,99] 0
x[21,100] 0
x[21,101] 0
x[21,102] 0
x[21,103] 0
x[21,104] 0
x[21,105] 0
x[21,106] 0
x[21,107] 0
x[21,108] 0
x[21,109] 0
x[21,110] 0
x[21,111] 0
x[21,112] 0
x[21,113] 0
x[21,114] 0
x[21,115] 0
x[21,116] 0
x[21,117] 0
x[21,118] 0
x[21,119] 0
x[21,120] 0
x[21,121] 0
x[21,122] 0
x[21,123] 0
x[21,124] 0
x[21,125] 0
x[21,126] 0
x[21,127] 0
x[21,128] 0
x[21,129] 0
x[21,130] 0
x[21,131] 0
x[21,132] 0
x[21,133] 0
x[21,134] 0
x[21,135] 0
x[21,136] 0
x[21,137] 0
x[21,138] 0
x[21,139] 0
x[21,140] 0
x[21,141] 0
x[21,142] 0
x[21,143] 0
x[21,144] 0
x[21,145] 0
x[21,146] 0
x[21,147] 0
x[21,148] 0
x[21,149] 0
x[21,150] 0
x[22,1] 0
x[22,2] 0
x[22,3] 0
x[22,4] 0
x[22,5] 0
x[22,6] 0
x[22,7] 0
x[22,8] 0
x[22,9] 0
x[22,10] 0
x[22,11] 1
x[22,12] 0
x[22,13] 0
x[22,14] 0
x[22,15] 0
x[22,16] 0
x[22,17] 0
x[22,18] 0
x[22,19] 0
x[22,20] 0
x[22,21] 0
x[22,22] 0
x[22,23] 1
x[22,24] 0
x[22,25] 1
x[22,26] 0
x[22,27] 0
x[22,28] 0
x[22,29] 0
x[22,30] 1
x[22,31] 0
x[22,32] 0
x[22,33] 0
x[22,34] 0
x[22,35] 0
x[22,36] 0
x[22,37] 0
x[22,38] 0
x[22,39] 0
x[22,40] 0
x[22,41] 0
x[22,42] 0
x[22,43] 0
x[22,44] 0
x[22,45] 0
x[22,46] 0
x[22,47] 0
x[22,48] 1
x[22,49] 0
x[22,50] 0
x[22,51] 0
x[22,52] 0
x[22,53] 0
x[22,54] 0
x[22,55] 0
x[22,56] 0
x[22,57] 0
x[22,58] 1
x[22,59] 1
x[22,60] 0
x[22,61] 0
x[22,62] 0
x[22,63] 0
x[22,64] 0
x[22,65] 0
x[22,66] 0
x[22,67] 0
x[22,68] 0
x[22,69] 1
x[22,70] 1
x[22,71] 0
x[22,72] 0
x[22,73] 0
x[22,74] 0
x[22,75] 0
x[22,76] 0
x[22,77] 0
x[22,78] 0
x[22,79] 1
x[22,80] 0
x[22,81] 0
x[22,82] 0
x[22,83] 0
x[22,84] 0
x[22,85] 0
x[22,86] 0
x[22,87] 0
x[22,88] 0
x[22,89] 0
x[22,90] 0
x[22,91] 0
x[22,92] 0
x[22,93] 0
x[22,94] 0
x[22,95] 0
x[22,96] 0
x[22,97] 0
x[22,98] 0
x[22,99] 0
x[22,100] 0
x[22,101] 0
x[22,102] 0
x[22,103] 0
x[22,104] 0
x[22,105] 0
x[22,106] 0
x[22,107] 0
x[22,108] 0
x[22,109] 0
x[22,110] 0
x[22,111] 0
x[22,112] 0
x[22,113] 0
x[22,114] 0
x[22,115] 0
x[22,116] 1
x[22,117] 0
x[22,118] 0
x[22,119] 0
x[22,120] 0
x[22,121] 0
x[22,122] 0
x[22,123] 0
x[22,124] 0
x[22,125] 0
x[22,126] 0
x[22,127] 0
x[22,128] 0
x[22,129] 0
x[22,130] 0
x[22,131] 0
x[22,132] 0
x[22,133] 0
x[22,134] 0
x[22,135] 0
x[22,136] 0
x[22,137] 0
x[22,138] 0
x[22,139] 0
x[22,140] 0
x[22,141] 0
x[22,142] 0
x[22,143] 0
x[22,144] 0
x[22,145] 0
x[22,146] 0
x[22,147] 0
x[22,148] 0
x[22,149] 0
x[22,150] 0
x[23,1] 0
x[23,2] 0
x[23,3] 0
x[23,4] 0
x[23,5] 0
x[23,6] 0
x[23,7] 0
x[23,8] 0
x[23,9] 0
x[23,10] 0
x[23,11] 0
x[23,12] 0
x[23,13] 0
x[23,14] 0
x[23,15] 0
x[23,16] 0
x[23,17] 0
x[23,18] 0
x[23,19] 0
x[23,20] 0
x[23,21] 0
x[23,22] 0
x[23,23] 0
x[23,24] 0
x[23,25] 0
x[23,26] 0
x[23,27] 0
x[23,28] 0
x[23,29] 0
x[23,30] 0
x[23,31] 0
x[23,32] 0
x[23,33] 0
x[23,34] 0
x[23,35] 0
x[23,36] 0
x[23,37] 0
x[23,38] 0
x[23,39] 0
x[23,40] 0
x[23,41] 0
x[23,42] 0
x[23,43] 0
x[23,44] 0
x[23,45] 0
x[23,46] 0
x[23,47] 0
x[23,48] 0
x[23,49] 0
x[23,50] 0
x[23,51] 0
x[23,52] 0
x[23,53] 0
x[23,54] 0
x[23,55] 0
x[23,56] 0
x[23,57] 0
x[23,58] 0
x[23,59] 0
x[23,60] 0
x[23,61] 0
x[23,62] 0
x[23,63] 0
x[23,64] 0
x[23,65] 0
x[23,66] 0
x[23,67] 0
x[23,68] 0
x[23,69] 0
x[23,70] 0
x[23,71] 0
x[23,72] 0
x[23,73] 0
x[23,74] 0
x[23,75] 0
x[23,76] 0
x[23,77] 0
x[23,78] 0
x[23,79] 0
x[23,80] 0
x[23,81] 0
x[23,82] 0
x[23,83] 0
x[23,84] 0
x[23,85] 0
x[23,86] 0
x[23,87] 0
x[23,88] 0
x[23,89] 0
x[23,90] 0
x[23,91] 0
x[23,92] 0
x[23,93] 0
x[23,94] 0
x[23,95] 0
x[23,96] 0
x[23,97] 0
x[23,98] 0
x[23,99] 0
x[23,100] 0
x[23,101] 0
x[23,102] 0
x[23,103] 0
x[23,104] 0
x[23,105] 0
x[23,106] 0
x[23,107] 0
x[23,108] 0
x[23,109] 0
x[23,110] 0
x[23,111] 0
x[23,112] 0
x[23,113] 0
x[23,114] 0
x[23,115] 0
x[23,116] 0
x[23,117] 0
x[23,118] 0
x[23,119] 0
x[23,120] 0
x[23,121] 0
x[23,122] 0
x[23,123] 0
x[23,124] 0
x[23,125] 0
x[23,126] 0
x[23,127] 0
x[23,128] 0
x[23,129] 0
x[23,130] 0
x[23,131] 0
x[23,132] 0
x[23,133] 0
x[23,134] 0
x[23,135] 0
x[23,136] 0
x[23,137] 0
x[23,138] 0
x[23,139] 0
x[23,140] 0
x[23,141] 0
x[23,142] 0
x[23,143] 0
x[23,144] 0
x[23,145] 0
x[23,146] 0
x[23,147] 0
x[23,148] 0
x[23,149] 0
x[23,150] 0
x[24,1] 0
x[24,2] 0
x[24,3] 0
x[24,4] 0
x[24,5] 0
x[24,6] 0
x[24,7] 0
x[24,8] 0
x[24,9] 0
x[24,10] 0
x[24,11] 0
x[24,12] 0
x[24,13] 0
x[24,14] 0
x[24,15] 0
x[24,16] 0
x[24,17] 0
x[24,18] 0
x[24,19] 0
x[24,20] 0
x[24,21] 0
x[24,22] 0
x[24,23] 0
x[24,24] 0
x[24,25] 0
x[24,26] 0
x[24,27] 0
x[24,28] 0
x[24,29] 0
x[24,30] 0
x[24,31] 0
x[24,32] 0
x[24,33] 0
x[24,34] 0
x[24,35] 0
x[24,36] 0
x[24,37] 0
x[24,38] 0
x[24,39] 0
x[24,40] 0
x[24,41] 0
x[24,42] 0
x[24,43] 0
x[24,44] 0
x[24,45] 0
x[24,46] 0
x[24,47] 0
x[24,48] 0
x[24,49] 0
x[24,50] 0
x[24,51] 0
x[24,52] 0
x[24,53] 0
x[24,54] 0
x[24,55] 0
x[24,56] 0
x[24,57] 0
x[24,58] 0
x[24,59] 0
x[24,60] 0
x[24,61] 0
x[24,62] 0
x[24,63] 0
x[24,64] 0
x[24,65] 0
x[24,66] 0
x[24,67] 0
x[24,68] 0
x[24,69] 0
x[24,70] 0
x[24,71] 0
x[24,72] 0
x[24,73] 0
x[24,74] 0
x[24,75] 0
x[24,76] 0
x[24,77] 0
x[24,78] 0
x[24,79] 0
x[24,80] 0
x[24,81] 0
x[24,82] 0
x[24,83] 0
x[24,84] 0
x[24,85] 0
x[24,86] 0
x[24,87] 0
x[24,88] 0
x[24,89] 0
x[24,90] 0
x[24,91] 0
x[24,92] 0
x[24,93] 0
x[24,94] 0
x[24,95] 0
x[24,96] 0
x[24,97] 0
x[24,98] 0
x[24,99] 0
x[24,100] 0
x[24,101] 0
x[24,102] 0
x[24,103] 0
x[24,104] 0
x[24,105] 0
x[24,106] 0
x[24,107] 0
x[24,108] 0
x[24,109] 0
x[24,110] 0
x[24,111] 0
x[24,112] 0
x[24,113] 0
x[24,114] 0
x[24,115] 0
x[24,116] 0
x[24,117] 0
x[24,118] 0
x[24,119] 0
x[24,120] 0
x[24,121] 0
x[24,122] 0
x[24,123] 0
x[24,124] 0
x[24,125] 0
x[24,126] 0
x[24,127] 0
x[24,128] 0
x[24,129] 0
x[24,130] 0
x[24,131] 0
x[24,132] 0
x[24,133] 0
x[24,134] 0
x[24,135] 0
x[24,136] 0
x[24,137] 0
x[24,138] 0
x[24,139] 0
x[24,140] 0
x[24,141] 0
x[24,142] 0
x[24,143] 0
x[24,144] 0
x[24,145] 0
x[24,146] 0
x[24,147] 0
x[24,148] 0
x[24,149] 0
x[24,150] 0
x[25,1] 0
x[25,2] 0
x[25,3] 0
x[25,4] 0
x[25,5] 0
x[25,6] 0
x[25,7] 0
x[25,8] 0
x[25,9] 0
x[25,10] 0
x[25,11] 0
x[25,12] 0
x[25,13] 0
x[25,14] 0
x[25,15] 0
x[25,16] 0
x[25,17] 0
x[25,18] 0
x[25,19] 0
x[25,20] 0
x[25,21] 0
x[25,22] 0
x[25,23] 0
x[25,24] 0
x[25,25] 0
x[25,26] 0
x[25,27] 0
x[25,28] 0
x[25,29] 0
x[25,30] 0
x[25,31] 0
x[25,32] 0
x[25,33] 0
x[25,34] 0
x[25,35] 0
x[25,36] 0
x[25,37] 0
x[25,38] 0
x[25,39] 0
x[25,40] 0
x[25,41] 0
x[25,42] 0
x[25,43] 0
x[25,44] 0
x[25,45] 0
x[25,46] 0
x[25,47] 0
x[25,48] 0
x[25,49] 0
x[25,50] 0
x[25,51] 0
x[25,52] 0
x[25,53] 0
x[25,54] 0
x[25,55] 0
x[25,56] 0
x[25,57] 0
x[25,58] 0
x[25,59] 0
x[25,60] 0
x[25,61] 0
x[25,62] 0
x[25,63] 0
x[25,64] 0
x[25,65] 0
x[25,66] 0
x[25,67] 0
x[25,68] 0
x[25,69] 0
x[25,70] 0
x[25,71] 0
x[25,72] 0
x[25,73] 0
x[25,74] 0
x[25,75] 0
x[25,76] 0
x[25,77] 0
x[25,78] 0
x[25,79] 0
x[25,80] 0
x[25,81] 0
x[25,82] 0
x[25,83] 0
x[25,84] 0
x[25,85] 0
x[25,86] 0
x[25,87] 0
x[25,88] 0
x[25,89] 0
x[25,90] 0
x[25,91] 0
x[25,92] 0
x[25,93] 0
x[25,94] 0
x[25,95] 0
x[25,96] 0
x[25,97] 0
x[25,98] 0
x[25,99] 0
x[25,100] 0
x[25,101] 0
x[25,102] 0
x[25,103] 0
x[25,104] 0
x[25,105] 0
x[25,106] 0
x[25,107] 0
x[25,108] 0
x[25,109] 0
x[25,110] 0
x[25,111] 0
x[25,112] 0
x[25,113] 0
x[25,114] 0
x[25,115] 0
x[25,116] 0
x[25,117] 0
x[25,118] 0
x[25,119] 0
x[25,120] 0
x[25,121] 0
x[25,122] 0
x[25,123] 0
x[25,124] 0
x[25,125] 0
x[25,126] 0
x[25,127] 0
x[25,128] 0
x[25,129] 0
x[25,130] 0
x[25,131] 0
x[25,132] 0
x[25,133] 0
x[25,134] 0
x[25,135] 0
x[25,136] 0
x[25,137] 0
x[25,138] 0
x[25,139] 0
x[25,140] 0
x[25,141] 0
x[25,142] 0
x[25,143] 0
x[25,144] 0
x[25,145] 0
x[25,146] 0
x[25,147] 0
x[25,148] 0
x[25,149] 0
x[25,150] 0
x[26,1] 0
x[26,2] 0
x[26,3] 0
x[26,4] 0
x[26,5] 0
x[26,6] 0
x[26,7] 0
x[26,8] 0
x[26,9] 0
x[26,10] 0
x[26,11] 0
x[26,12] 0
x[26,13] 0
x[26,14] 0
x[26,15] 0
x[26,16] 0
x[26,17] 0
x[26,18] 0
x[26,19] 0
x[26,20] 0
x[26,21] 0
x[26,22] 0
x[26,23] 0
x[26,24] 0
x[26,25] 0
x[26,26] 0
x[26,27] 0
x[26,28] 0
x[26,29] 0
x[26,30] 0
x[26,31] 0
x[26,32] 0
x[26,33] 0
x[26,34] 0
x[26,35] 0
x[26,36] 0
x[26,37] 0
x[26,38] 0
x[26,39] 0
x[26,40] 0
x[26,41] 0
x[26,42] 0
x[26,43] 0
x[26,44] 0
x[26,45] 0
x[26,46] 0
x[26,47] 0
x[26,48] 0
x[26,49] 0
x[26,50] 0
x[26,51] 0
x[26,52] 0
x[26,53] 0
x[26,54] 0
x[26,55] 0
x[26,56] 0
x[26,57] 0
x[26,58] 0
x[26,59] 0
x[26,60] 0
x[26,61] 0
x[26,62] 0
x[26,63] 0
x[26,64] 0
x[26,65] 0
x[26,66] 0
x[26,67] 0
x[26,68] 0
x[26,69] 0
x[26,70] 0
x[26,71] 0
x[26,72] 0
x[26,73] 0
x[26,74] 0
x[26,75] 0
x[26,76] 0
x[26,77] 0
x[26,78] 0
x[26,79] 0
x[26,80] 0
x[26,81] 0
x[26,82] 0
x[26,83] 0
x[26,84] 0
x[26,85] 0
x[26,86] 0
x[26,87] 0
x[26,88] 0
x[26,89] 0
x[26,90] 0
x[26,91] 0
x[26,92] 0
x[26,93] 0
x[26,94] 0
x[26,95] 0
x[26,96] 0
x[26,97] 0
x[26,98] 0
x[26,99] 0
x[26,100] 0
x[26,101] 0
x[26,102] 0
x[26,103] 0
x[26,104] 0
x[26,105] 0
x[26,106] 0
x[26,107] 0
x[26,108] 0
x[26,109] 0
x[26,110] 0
x[26,111] 0
x[26,112] 0
x[26,113] 0
x[26,114] 0
x[26,115] 0
x[26,116] 0
x[26,117] 0
x[26,118] 0
x[26,119] 0
x[26,120] 0
x[26,121] 0
x[26,122] 0
x[26,123] 0
x[26,124] 0
x[26,125] 0
x[26,126] 0
x[26,127] 0
x[26,128] 0
x[26,129] 0
x[26,130] 0
x[26,131] 0
x[26,132] 0
x[26,133] 0
x[26,134] 0
x[26,135] 0
x[26,136] 0
x[26,137] 0
x[26,138] 0
x[26,139] 0
x[26,140] 0
x[26,141] 0
x[26,142] 0
x[26,143] 0
x[26,144] 0
x[26,145] 0
x[26,146] 0
x[26,147] 0
x[26,148] 0
x[26,149] 0
x[26,150] 0
x[27,1] 0
x[27,2] 0
x[27,3] 0
x[27,4] 0
x[27,5] 0
x[27,6] 0
x[27,7] 0
x[27,8] 0
x[27,9] 0
x[27,10] 0
x[27,11] 0
x[27,12] 0
x[27,13] 0
x[27,14] 0
x[27,15] 0
x[27,16] 0
x[27,17] 0
x[27,18] 0
x[27,19] 0
x[27,20] 0
x[27,21] 0
x[27,22] 0
x[27,23] 0
x[27,24] 0
x[27,25] 0
x[27,26] 0
x[27,27] 0
x[27,28] 0
x[27,29] 0
x[27,30] 0
x[27,31] 0
x[27,32] 0
x[27,33] 0
x[27,34] 0
x[27,35] 0
x[27,36] 0
x[27,37] 0
x[27,38] 0
x[27,39] 0
x[27,40] 0
x[27,41] 0
x[27,42] 0
x[27,43] 0
x[27,44] 0
x[27,45] 0
x[27,46] 0
x[27,47] 0
x[27,48] 0
x[27,49] 0
x[27,50] 0
x[27,51] 0
x[27,52] 0
x[27,53] 0
x[27,54] 0
x[27,55] 0
x[27,56] 0
x[27,57] 0
x[27,58] 0
x[27,59] 0
x[27,60] 0
x[27,61] 0
x[27,62] 0
x[27,63] 0
x[27,64] 0
x[27,65] 0
x[27,66] 0
x[27,67] 0
x[27,68] 0
x[27,69] 0
x[27,70] 0
x[27,71] 0
x[27,72] 0
x[27,73] 0
x[27,74] 0
x[27,75] 0
x[27,76] 0
x[27,77] 0
x[27,78] 0
x[27,79] 0
x[27,80] 0
x[27,81] 0
x[27,82] 0
x[27,83] 0
x[27,84] 0
x[27,85] 0
x[27,86] 0
x[27,87] 0
x[27,88] 0
x[27,89] 0
x[27,90] 0
x[27,91] 0
x[27,92] 0
x[27,93] 0
x[27,94] 0
x[27,95] 0
x[27,96] 0
x[27,97] 0
x[27,98] 0
x[27,99] 0
x[27,100] 0
x[27,101] 0
x[27,102] 0
x[27,103] 0
x[27,104] 0
x[27,105] 0
x[27,106] 0
x[27,107] 0
x[27,108] 0
x[27,109] 0
x[27,110] 0
x[27,111] 0
x[27,112] 0
x[27,113] 0
x[27,114] 0
x[27,115] 0
x[27,116] 0
x[27,117] 0
x[27,118] 0
x[27,119] 0
x[27,120] 0
x[27,121] 0
x[27,122] 0
x[27,123] 0
x[27,124] 0
x[27,125] 0
x[27,126] 0
x[27,127] 0
x[27,128] 0
x[27,129] 0
x[27,130] 0
x[27,131] 0
x[27,132] 0
x[27,133] 0
x[27,134] 0
x[27,135] 0
x[27,136] 0
x[27,137] 0
x[27,138] 0
x[27,139] 0
x[27,140] 0
x[27,141] 0
x[27,142] 0
x[27,143] 0
x[27,144] 0
x[27,145] 0
x[27,146] 0
x[27,147] 0
x[27,148] 0
x[27,149] 0
x[27,150] 0
x[28,1] 0
x[28,2] 0
x[28,3] 0
x[28,4] 0
x[28,5] 0
x[28,6] 0
x[28,7] 0
x[28,8] 0
x[28,9] 0
x[28,10] 0
x[28,11] 0
x[28,12] 0
x[28,13] 0
x[28,14] 0
x[28,15] 0
x[28,16] 0
x[28,17] 0
x[28,18] 0
x[28,19] 0
x[28,20] 0
x[28,21] 0
x[28,22] 0
x[28,23] 0
x[28,24] 0
x[28,25] 0
x[28,26] 0
x[28,27] 0
x[28,28] 0
x[28,29] 0
x[28,30] 0
x[28,31] 0
x[28,32] 0
x[28,33] 0
x[28,34] 0
x[28,35] 0
x[28,36] 0
x[28,37] 0
x[28,38] 0
x[28,39] 0
x[28,40] 0
x[28,41] 0
x[28,42] 0
x[28,43] 0
x[28,44] 0
x[28,45] 0
x[28,46] 0
x[28,47] 0
x[28,48] 0
x[28,49] 0
x[28,50] 0
x[28,51] 0
x[28,52] 0
x[28,53] 0
x[28,54] 0
x[28,55] 0
x[28,56] 0
x[28,57] 0
x[28,58] 0
x[28,59] 0
x[28,60] 0
x[28,61] 0
x[28,62] 0
x[28,63] 0
x[28,64] 0
x[28,65] 0
x[28,66] 0
x[28,67] 0
x[28,68] 0
x[28,69] 0
x[28,70] 0
x[28,71] 0
x[28,72] 0
x[28,73] 0
x[28,74] 0
x[28,75] 0
x[28,76] 0
x[28,77] 0
x[28,78] 0
x[28,79] 0
x[28,80] 0
x[28,81] 0
x[28,82] 0
x[28,83] 0
x[28,84] 0
x[28,85] 0
x[28,86] 0
x[28,87] 0
x[28,88] 0
x[28,89] 0
x[28,90] 0
x[28,91] 0
x[28,92] 0
x[28,93] 0
x[28,94] 0
x[28,95] 0
x[28,96] 0
x[28,97] 0
x[28,98] 0
x[28,99] 0
x[28,100] 0
x[28,101] 0
x[28,102] 0
x[28,103] 0
x[28,104] 0
x[28,105] 0
x[28,106] 0
x[28,107] 0
x[28,108] 0
x[28,109] 0
x[28,110] 0
x[28,111] 0
x[28,112] 0
x[28,113] 0
x[28,114] 0
x[28,115] 0
x[28,116] 0
x[28,117] 0
x[28,118] 0
x[28,119] 0
x[28,120] 0
x[28,121] 0
x[28,122] 0
x[28,123] 0
x[28,124] 0
x[28,125] 0
x[28,126] 0
x[28,127] 0
x[28,128] 0
x[28,129] 0
x[28,130] 0
x[28,131] 0
x[28,132] 0
x[28,133] 0
x[28,134] 0
x[28,135] 0
x[28,136] 0
x[28,137] 0
x[28,138] 0
x[28,139] 0
x[28,140] 0
x[28,141] 0
x[28,142] 0
x[28,143] 0
x[28,144] 0
x[28,145] 0
x[28,146] 0
x[28,147] 0
x[28,148] 0
x[28,149] 0
x[28,150] 0
x[29,1] 0
x[29,2] 0
x[29,3] 0
x[29,4] 0
x[29,5] 0
x[29,6] 0
x[29,7] 0
x[29,8] 0
x[29,9] 0
x[29,10] 0
x[29,11] 0
x[29,12] 0
x[29,13] 0
x[29,14] 0
x[29,15] 0
x[29,16] 0
x[29,17] 0
x[29,18] 0
x[29,19] 0
x[29,20] 0
x[29,21] 0
x[29,22] 0
x[29,23] 0
x[29,24] 0
x[29,25] 0
x[29,26] 0
x[29,27] 0
x[29,28] 0
x[29,29] 0
x[29,30] 0
x[29,31] 0
x[29,32] 0
x[29,33] 0
x[29,34] 0
x[29,35] 0
x[29,36] 0
x[29,37] 0
x[29,38] 0
x[29,39] 0
x[29,40] 0
x[29,41] 0
x[29,42] 0
x[29,43] 0
x[29,44] 0
x[29,45] 0
x[29,46] 0
x[29,47] 0
x[29,48] 0
x[29,49] 0
x[29,50] 0
x[29,51] 0
x[29,52] 0
x[29,53] 0
x[29,54] 0
x[29,55] 0
x[29,56] 0
x[29,57] 0
x[29,58] 0
x[29,59] 0
x[29,60] 0
x[29,61] 0
x[29,62] 0
x[29,63] 0
x[29,64] 0
x[29,65] 0
x[29,66] 0
x[29,67] 0
x[29,68] 0
x[29,69] 0
x[29,70] 0
x[29,71] 0
x[29,72] 0
x[29,73] 0
x[29,74] 0
x[29,75] 0
x[29,76] 0
x[29,77] 0
x[29,78] 0
x[29,79] 0
x[29,80] 0
x[29,81] 0
x[29,82] 0
x[29,83] 0
x[29,84] 0
x[29,85] 0
x[29,86] 0
x[29,87] 0
x[29,88] 0
x[29,89] 0
x[29,90] 0
x[29,91] 0
x[29,92] 0
x[29,93] 0
x[29,94] 0
x[29,95] 0
x[29,96] 0
x[29,97] 0
x[29,98] 0
x[29,99] 0
x[29,100] 0
x[29,101] 0
x[29,102] 0
x[29,103] 0
x[29,104] 0
x[29,105] 0
x[29,106] 0
x[29,107] 0
x[29,108] 0
x[29,109] 0
x[29,110] 0
x[29,111] 0
x[29,112] 0
x[29,113] 0
x[29,114] 0
x[29,115] 0
x[29,116] 0
x[29,117] 0
x[29,118] 0
x[29,119] 0
x[29,120] 0
x[29,121] 0
x[29,122] 0
x[29,123] 0
x[29,124] 0
x[29,125] 0
x[29,126] 0
x[29,127] 0
x[29,128] 0
x[29,129] 0
x[29,130] 0
x[29,131] 0
x[29,132] 0
x[29,133] 0
x[29,134] 0
x[29,135] 0
x[29,136] 0
x[29,137] 0
x[29,138] 0
x[29,139] 0
x[29,140] 0
x[29,141] 0
x[29,142] 0
x[29,143] 0
x[29,144] 0
x[29,145] 0
x[29,146] 0
x[29,147] 0
x[29,148] 0
x[29,149] 0
x[29,150] 0
x[30,1] 0
x[30,2] 0
x[30,3] 0
x[30,4] 0
x[30,5] 0
x[30,6] 0
x[30,7] 0
x[30,8] 0
x[30,9] 0
x[30,10] 0
x[30,11] 0
x[30,12] 0
x[30,13] 0
x[30,14] 0
x[30,15] 0
x[30,16] 0
x[30,17] 0
x[30,18] 0
x[30,19] 0
x[30,20] 0
x[30,21] 0
x[30,22] 0
x[30,23] 0
x[30,24] 0
x[30,25] 0
x[30,26] 0
x[30,27] 0
x[30,28] 0
x[30,29] 0
x[30,30] 0
x[30,31] 0
x[30,32] 0
x[30,33] 0
x[30,34] 0
x[30,35] 0
x[30,36] 0
x[30,37] 0
x[30,38] 0
x[30,39] 0
x[30,40] 0
x[30,41] 0
x[30,42] 0
x[30,43] 0
x[30,44] 0
x[30,45] 0
x[30,46] 0
x[30,47] 0
x[30,48] 0
x[30,49] 0
x[30,50] 0
x[30,51] 0
x[30,52] 0
x[30,53] 0
x[30,54] 0
x[30,55] 0
x[30,56] 0
x[30,57] 0
x[30,58] 0
x[30,59] 0
x[30,60] 0
x[30,61] 0
x[30,62] 0
x[30,63] 0
x[30,64] 0
x[30,65] 0
x[30,66] 0
x[30,67] 0
x[30,68] 0
x[30,69] 0
x[30,70] 0
x[30,71] 0
x[30,72] 0
x[30,73] 0
x[30,74] 0
x[30,75] 0
x[30,76] 0
x[30,77] 0
x[30,78] 0
x[30,79] 0
x[30,80] 0
x[30,81] 0
x[30,82] 0
x[30,83] 0
x[30,84] 0
x[30,85] 0
x[30,86] 0
x[30,87] 0
x[30,88] 0
x[30,89] 0
x[30,90] 0
x[30,91] 0
x[30,92] 0
x[30,93] 0
x[30,94] 0
x[30,95] 0
x[30,96] 0
x[30,97] 0
x[30,98] 0
x[30,99] 0
x[30,100] 0
x[30,101] 0
x[30,102] 0
x[30,103] 0
x[30,104] 0
x[30,105] 0
x[30,106] 0
x[30,107] 0
x[30,108] 0
x[30,109] 0
x[30,110] 0
x[30,111] 0
x[30,112] 0
x[30,113] 0
x[30,114] 0
x[30,115] 0
x[30,116] 0
x[30,117] 0
x[30,118] 0
x[30,119] 0
x[30,120] 0
x[30,121] 0
x[30,122] 0
x[30,123] 0
x[30,124] 0
x[30,125] 0
x[30,126] 0
x[30,127] 0
x[30,128] 0
x[30,129] 0
x[30,130] 0
x[30,131] 0
x[30,132] 0
x[30,133] 0
x[30,134] 0
x[30,135] 0
x[30,136] 0
x[30,137] 0
x[30,138] 0
x[30,139] 0
x[30,140] 0
x[30,141] 0
x[30,142] 0
x[30,143] 0
x[30,144] 0
x[30,145] 0
x[30,146] 0
x[30,147] 0
x[30,148] 0
x[30,149] 0
x[30,150] 0
u[1] 1
u[2] 0
u[3] 1
u[4] 0
u[5] 0
u[6] 0
u[7] 0
u[8] 1
u[9] 1
u[10] 0
u[11] 0
u[12] 1
u[13] 0
u[14] 0
u[15] 1
u[16] 0
u[17] 0
u[18] 1
u[19] 0
u[20] 0
u[21] 0
u[22] 1
u[23] 0
u[24] 0
u[25] 0
u[26] 0
u[27] 0
u[28] 0
u[29] 0
u[30] 0
v[1,1] 0
v[1,2] 0
v[1,3] 0
v[1,4] 0
v[1,5] 0
v[1,6] 0
v[1,7] 0
v[1,8] 0
v[1,9] 1
v[1,10] 0
v[1,11] 0
v[1,12] 1
v[1,13] 0
v[1,14] 0
v[1,15] 0
v[1,16] 0
v[1,17] 0
v[1,18] 0
v[1,19] 0
v[1,20] 0
v[1,21] 0
v[1,22] 0
v[1,23] 0
v[1,24] 0
v[1,25] 0
v[1,26] 0
v[1,27] 0
v[1,28] 0
v[1,29] 0
v[1,30] 0
v[2,1] 1
v[2,2] 0
v[2,3] 1
v[2,4] 1
v[2,5] 0
v[2,6] 1
v[2,7] 1
v[2,8] 1
v[2,9] 1
v[2,10] 0
v[2,11] 1
v[2,12] 1
v[2,13] 1
v[2,14] 1
v[2,15] 1
v[2,16] 1
v[2,17] 1
v[2,18] 1
v[2,19] 0
v[2,20] 0
v[2,21] 1
v[2,22] 1
v[2,23] 1
v[2,24] 1
v[2,25] 0
v[2,26] 0
v[2,27] 1
v[2,28] 0
v[2,29] 1
v[2,30] 0
v[3,1] 1
v[3,2] 0
v[3,3] 0
v[3,4] 1
v[3,5] 0
v[3,6] 0
v[3,7] 0
v[3,8] 1
v[3,9] 1
v[3,10] 0
v[3,11] 0
v[3,12] 1
v[3,13] 0
v[3,14] 0
v[3,15] 1
v[3,16] 0
v[3,17] 0
v[3,18] 1
v[3,19] 0
v[3,20] 0
v[3,21] 0
v[3,22] 0
v[3,23] 0
v[3,24] 0
v[3,25] 0
v[3,26] 0
v[3,27] 0
v[3,28] 0
v[3,29] 0
v[3,30] 0
v[4,1] 1
v[4,2] 0
v[4,3] 0
v[4,4] 0
v[4,5] 1
v[4,6] 1
v[4,7] 0
v[4,8] 1
v[4,9] 1
v[4,10] 0
v[4,11] 1
v[4,12] 1
v[4,13] 1
v[4,14] 0
v[4,15] 1
v[4,16] 1
v[4,17] 1
v[4,18] 1
v[4,19] 1
